review,rating,label_kamus,label_rating,final_label
bermasalah mulu ini aplikasi . tiap beberapa transakso langsung gangguan.. mending BSI MOBILE yg lama,1,negatif,negatif,negatif
"nyesel bgt sumpah pake M-banking ini, banyak bgt kendalanya, udh di tahan2 dari dulu juga akhirnya cape beneran. tolong dong di perbaiki lagi, jangan kayak aplikasi ecek ecek la, masa iya sekelas BSI buat apk cuma buat jadi sampah di playstore.",1,,negatif,negatif
"sangat buruk, hari ini saya dapat transferan uang dari rekening Bank BNI, tapi tidak masuk uangnya ke byond, saya sangat sangat kecewa",1,negatif,negatif,negatif
"yg bener apa, perbaikan mulu dana saya kepotong gara' perbaikan itu loh kesel bgt",2,,negatif,negatif
sering kendala saat tran sasi,3,,negatif,negatif
aplikasi paling busuk se indonesia,1,,negatif,negatif
"jelek, uang di aplikasi 1 jt, tapi waktu di tf uang muncul saldo lama",1,negatif,negatif,negatif
sangat buruk,1,negatif,negatif,negatif
"aplikasinya gimana sih, gak kelar² uji cobanya apa gimana? aplikasi kok eror terus, perbaikan lah, kesalahan lah, masih bagus yang aplikasi BSI, gak ribet, gak perlu log in pasword segala macem, lancar terus aplikasinya, gak eror² kaya byond mau diapain si aplikasinya? kasi tau lah biar kita tau kenapa kok eror terus",1,positif,negatif,positif
"Aplikasi sangat lemot, minimal se level WONDR by BNI dulu lah",1,negatif,negatif,negatif
aplikasi mbanking yg tidak bisa memuat notifikasi pada halaman apk!!mungkin apk ini sengaja membuat pengguna nya keluar masuk apk biar nanti penggunanya salah ketik pin,1,negatif,negatif,negatif
"ada bintang setengah ga? ada saldo 500rb tp buat transfer ke bank lain atau e wallet aja ga bisa, cih.",1,,negatif,negatif
"Sedih, bank sebesar BSI kurang memperhatikan aplikasi mobile banking, banyak error dan bug.",1,negatif,negatif,negatif
mohohon maaf untuk login kenapa ya salah terus data yang saya masukan padahal no telp dan nik saya benar,1,,negatif,negatif
"terlalu sering maintainance, segala transaksi sangat terhambat jadinya. sangat tidak layak",1,,negatif,negatif
"SANGAT BURUK.! jauh lebih baik BSI Mobeil,Sangat menggangu untuk ativitas sehari"". Tidak membantu sama sekali.",1,positif,negatif,positif
"aplikasi lama, lelet, lemot, jadinya gabisa buat pengaduan/pelaporan transaksi. ga cuma sekali lemotnya",2,negatif,negatif,negatif
si paling force close,1,,negatif,negatif
"saya kasih bintang satu karena, aplikasi sangat buruk, saldo ada dlam BSI, tpi waktu dkrim gakda kan aneh orang bisnis bisa bangkrut kalau pakai BSI kayak gini hancur",1,negatif,negatif,negatif
"aplikasi lemot, saat penggunaan sering harus login ulang, menampilkan data transaksi luar biasa lambatnya.",1,negatif,negatif,negatif
"bermasalah terus, udh di tf lewat bsi tpi ga ngisi saldo nya. krn lagi bermasalah, gajelas bgt",1,,negatif,negatif
JELEKKK,1,,negatif,negatif
"Saldo saya tidak masuk, tolong segera perbaiki",1,,negatif,negatif
"sanagat kecewa sekali setelah pindah ke byond sering sekali gangguan disaat kita mau menarik tunai atau mau kirim uang saldo saya ada tapi waktu kirim saldo tidak mencukupi katanya sudah restart bolak balek selalu kek gitu tolong pihak bsi jangan selalu buat kecewa , sudah di aceh hanya yg ada bsi doang sama bank aceh . nyesal kecewa",1,negatif,negatif,negatif
aplikasinya susah kali masuknya kadang liat saldo pub sulit padahal pake wifi sinyal bagus dan cepat,2,positif,negatif,positif
"troble Mulu servernya , MENDING BCA",1,,negatif,negatif
"Hari ini infonya sedang perbaikan sistem, bbrp transaksi tidak ada laporan. Jadi bingung",2,,negatif,negatif
"aplikasi perbankan terburuk yg pernah saya coba,masak dari pagi sampe sore pemeliharaan sistem",1,,negatif,negatif
gangguan mulu,1,negatif,negatif,negatif
"mohon maaf di pakai transaksi kok belum bisa kenapa, padahal harus segera",3,,negatif,negatif
sering ganguan .,2,,negatif,negatif
"tadi pagi jam 8:27, temen gua ngirim 500 ribu ke rekening BSI gua tapi di mutasi kagak ada dan kagak masuk duitnya, padahal di keterangan pengiriman temen gua udah berhasil terkirim dan saldonya berkurang, lumayan 500 rb, makin kesini makin gk jelas BSI ni. kalo mau bukti balas ulasan ini di email ane atau di no hp ane, greget amat orang lagi butuh duit jg",1,,negatif,negatif
tolong la pihak bsi ni maslah apa lagi aplikasi ini mau cepat ga bisa cepat ribet urusan jdi nya aplikasi trus aja gangguan ga bisa di buka tiap hari perbaikan bug la apala maslah nya aplikasi eror la segala macm kata nya bagus bagus apa kek gini,1,positif,negatif,positif
heran sama aplikasi ini jaringan bagus aja selalu eror tiktokan aja bsa masa buka riwayat transaksi gak bsa tolong dong diperbaiki aplikasix. entah harus sebagus apa jaringannya baru bsa terbuka aplikasi ini,1,positif,negatif,positif
byond sedang maintenance yah..saya ada dana masuk tapi blom masuk masuk ..sedangkan yang transfer sudah terpotong di saldonya..,5,,positif,positif
tim maintenance suka² jidad.. biasanya perbankan lain maintenance tengah malam/waktu² sepi transaksi.. ini maintenance dr pagi saat banyak keperluan transaksi.. mana waktunya lama sampai seharian full.. belum lagi kendala² lainnya..,1,,negatif,negatif
banyak kendala.. sering banget pemeliharaan..buruk,1,negatif,negatif,negatif
"sebatas ganti aplikasi aja, selain itu tidak ada perkembangan. masih sering down/perbaikan",1,,negatif,negatif
"aplikasi paling jelek di hp ini, dri dlu statusnya perbaikan tapi tidak ada peningkatan, login pasti lag padahal jaringan bagus, transaksi ga berhasil tapi udah di potong, proses lama, aplikasinya membingungkan dan tidak jelas, saran saya jika masih belum ada pningkatan pindah aja ke living by mandiri, walau perbulannya 5k, tapi aplikasi dan semuanya bagus dan mantap, tidak ada drama seperti bsi ini, di tambah tukang hasut mahasiswa utk mendaftar meramaikan banknya, cuih.",1,positif,negatif,positif
parah. mau bayar QRIS loading lama kirain gagal. eh ternyata berhasil tapi muncuk notif 5 jam kemudian. hilang dong uang saya jadinya. aplikasi sangan tidak rekomend,1,negatif,negatif,negatif
tiap hari maintenance,1,,negatif,negatif
"buruk,sering trouble",1,negatif,negatif,negatif
sering bermasalah,1,,negatif,negatif
punya saya gak bisa dibuka kenapa ya? padahal tadi pagi masih bisa. tolong diperbaiki.,5,,positif,positif
katanya kemarin sedanga ada perbaikan ulah tapi kenapa sampi saat ini masih lemot padahal jaringan saya bagus tapi pas buka niyon lemot nya minta ampuun. tolong dong di oerbaiki lebih bagus,1,positif,negatif,positif
aplikasi perbankan terburuk,1,,negatif,negatif
apasih app byond ini? tiap mau transaksi lamaaaaaaaaaaaaaaaaaa sueper. kadang muncul sedang mentns orang2 dibelakangnya pada ngawasin gak sih pada becus kerja gak sih. app buatan pemerintah memang sampah gitu. berbasis syariah tapi assuuudahlah,1,,negatif,negatif
eror terus knpa sihh. burik sering eror tidak rekomen,1,,negatif,negatif
"sampah, aplikasi bentar"" eror, buat orang makin susah",1,,negatif,negatif
hari ini kok tidak bisa buka ya.... isi pulsa sudah 7 jam masih belum masuk tolong segera perbaiki layanannya,3,negatif,negatif,negatif
"aplikasi bapuk, gagal login, padahal sinyal bagus dan gaada kendala, 👎👎👎👎👎",1,positif,negatif,positif
"tiap bulan maintenance, gada perubahan malah makin lemot👎🏻👎🏻👎🏻",1,negatif,negatif,negatif
kebanyakan maintenance,1,,negatif,negatif
ganguan terusssssss,1,,negatif,negatif
"Aplikasi yang paling parah menurut gw adalah byond bsi, mau transaksi dia malah update, pemeliharaan system, ini itu.. banyak kali masalah!!!",1,negatif,negatif,negatif
"saya tidak dapat melakukan transaksi dan selalu muncul pop up maintenance, apa yang sedang terjadi dengan aplikasi ini?",3,,negatif,negatif
hadeh,1,,negatif,negatif
kenapa hari ini lama banget perbaikan systemnya,1,,negatif,negatif
bsi knpa lemot yaa maintenance trs waktu transaksi di butuhkan sangat menggangu,2,negatif,negatif,negatif
"Aplikasi kurang optimal, mohon dev secepatnya diperbaiki, karena keperluan transaksi bisa kapan saja",1,,negatif,negatif
sering gangguan dan perbaikan sistem,1,negatif,negatif,negatif
EEEEERRRROOOORRRR TERUUUSSSS !,1,,negatif,negatif
eror terossss erorr terossssss,1,,negatif,negatif
knapa si pembaruan m banking malah di awal bulan orang ini mau transaksi terganggu loh.,1,,negatif,negatif
lagi ngantri di indomaret mau byar qris eh astghfirullah smpe mau nangis krna ga bisa kebuka aplikasinya,1,,negatif,negatif
makin jelek aja byond enak2 pake yang dulu apk nya hmmmm,1,negatif,negatif,negatif
maintenance lama cok,1,,negatif,negatif
"Apk sampah , jaringan bagus login gagal terus",1,positif,negatif,positif
"cuma bisa saya berikan bintang 2 untuk kali ini, diharapkan agar memperbaiki sistem error di tgl 1 awal bulan",2,negatif,negatif,negatif
"jaringan sering bermasalah,contohnya hari ini,saya mau transfer ke mitra bisnis malah tidak bisa karena jaringan lagi masalah. 2x saya bolak balik ke bank.",1,negatif,negatif,negatif
"COBA KALAU MAINTENANCE ITU JAM 1 MALAM ATAU JAM 12 MALAM, JANGAN DI JAM SIBUK, ASTAGHFIRULLAH!",1,,negatif,negatif
makin ga jelas loading nya 1 abad padahal koneksi internet baik,1,positif,negatif,positif
eror jadi cemilan,1,,negatif,negatif
aplikasi lemot,1,negatif,negatif,negatif
"Tidak cocok digunakan untuk berbisnis, selalu bermasalah",1,,negatif,negatif
Error mulu,1,negatif,negatif,negatif
BYOND SANGAT MERESAHKAN MASYARAKAT MAU TRANSAKSI SUSAH AMAT 24 JAM GANGGUAN KENDALA SELALU KENDALA BSI MACAM APA INI,1,negatif,negatif,negatif
"apa harus aktivasi top up dulu di byond ?baru aplikasi bisa di gunakan. karena saya sudah daftar dan berhasil dan sudah punya no rekening nya ,tapi di aplikasi gagal memuat beranda",5,,positif,positif
lambat aplikasi nya lebih rumit saldo sudah terpotong tapi mutasi di tabungan haji belum berubah,2,negatif,negatif,negatif
bagus,5,positif,positif,positif
erro selalu ini aplikasi,1,,negatif,negatif
sering banget maintenance sering lemot jg kenapaa yaa,3,negatif,negatif,negatif
Maintenance tapi atasannya main tenis. Kalo jadi binatang gausah nanggung2 lah.,1,,negatif,negatif
"app buruk sekali.... gangguan terus... lambat.... mengenai tidak bisa SS, saya setuju, tapi hanya di beberapa bagian saja yg rentan.... ada banyak yg harus di SS, sebagai informasi, bukan membocorkan data..... menurut saya pribadi, App Byond, tidak perlu jadi aplikasi serba ada, cukup yg berkaitan dgn Bank saja. tidak perlu tu ada jadwal shalat, kiblat dll. sudah ada aplikasi lain yg menangani itu",1,negatif,negatif,negatif
"dikit dikit keluar sendiri ,, ditambah lagi lemotnya asli🤦🤦🤦tolong ditingkatkan ,🙏🙏",1,,negatif,negatif
sering not responding payah,3,,negatif,negatif
tingkat ters biar GK eror mulu,5,,positif,positif
"error mulu, transaksi sukses uang berkurang tapi ga masuk, apalah apalah bsi ni",1,negatif,negatif,negatif
"aplikasi selalu bermasalah saldo berkurang tapi pembayaran gagal, aneh mau laporan tapi bermasalah terus",1,,negatif,negatif
"emosi sekali saya dengan aplikasi ini sumpahhh, bukan tambah bagus malah makin buruk kualitas nya, lebih bagus aplikasi yg lama, yg sekarang udah lemot banyak ngebug, suka keluar sendiri,mau ngirim/transfer atau cek saldo malah makin susah, bukannya mempermudah malah makin mempersusah, padahal jaringan bagus, kuota banyak, tolonggg dari pihak bersangkutan tolongg perbaiki masalah inii😡😡🤬🤬👎👎",1,positif,negatif,positif
aplikasi sering eror untuk transaksi sering gagal,3,,negatif,negatif
gangguan melulu .,1,negatif,negatif,negatif
"Byond by BSI memang bagus dalam transaksi mudah cepat di mengerti.Cuman akhir2 ini PD saat cek Notifikasi itu selalu keluar.. Tolong di perbaiki LG sistemnya,biar orang mengunakan App Byon lebih nyaman.",5,positif,positif,positif
"sering sekali gangguan, kalo bukan di wajibkan kantor kayanya saya berfikir 1.000 kali pakai BYOND",1,negatif,negatif,negatif
Sering gangguan:(,3,negatif,negatif,negatif
MANTAP AND THE BEST POKOKNYA,5,positif,positif,positif
sangat baik,5,positif,positif,positif
"minta solusi biar bisa masuk lagi di apk BSI, byond sering kali gangguan jadi engk nyaman makenya. bentar bentar gangguan",1,positif,negatif,positif
error terus heran.,1,negatif,negatif,negatif
Gangguan mulu heraan 🥲🥲,3,negatif,negatif,negatif
"Bang syari'ah idiot, perasaan sering amat tuh maintenance, mana pas tf selalu error",1,negatif,negatif,negatif
"Aplikasi jelek, lemot",1,negatif,negatif,negatif
makin hari mangkin ngga jelas byond kita mau transaksi terkendala terus apalagi kita kerja sebagai kurir yg rata2 kounsumer transaksi selalu transfer sungguh kecewa,1,negatif,negatif,negatif
suka sekali eror dan bermasalah sangat kecewa kan kalau mau qris tpi apk ga bisa di buka kan greget tlong di tingkatkan lgi,3,negatif,negatif,negatif
"selalu ada kendala aja kalok pakek bsi, yg kalok transaksi apa aja susah dan sering gagal, tolong di tingkat kan lagi",2,,negatif,negatif
perbaiki kualitas ya. Qris gagal tapi saldo terpotong,1,,negatif,negatif
"udah lah, klw ga mampu gaji IT yg berkompeten mending ga usah buka bank❗bug dimana mana❗yakin aman nabung disini???aplikasi mbangking kaya aplikasi kelas abal abal,sgt disayangkan,auto pindah bank BCA❗",1,negatif,negatif,negatif
sering lelet,2,,negatif,negatif
"aplikasi lelet, saya mau cek transaksi gak bisa. gimana sih pelayanan nya ini. bikin susah",1,,negatif,negatif
Aplikasinya lemot kadang eror. layanan syariah harusnya lebih baik dan Amanah tapi mengecewakan.,3,negatif,negatif,negatif
makin hancur ni mbangking lemot kali,1,negatif,negatif,negatif
"aplikasi lemot, transfer uang via virtual account status gagal saldo dipotong, kembali kan saldo saya!!!",1,negatif,negatif,negatif
"sistem aplikasi nya ga simpel. Lodingnya lamaaaaa. Mau pencet dari 1 menu ke menu lainnya nungguuu dulu beberapa detik, jd ga bisa lgsg, hrs nunggu loding dulu. Ga tau ya sistem BSI nih gmn sih yaaa. Pelayanan ofline di bank nya jg lamaaa krn apa2 msh manual. Mbanking nya pun jg ga praktis kaya mbanking bank2 lain. Kayanya msh mending mbanking nya yg versi lama drpd beyond ini. Trus sering bgt gangguan jaringan. Payah dah pokonya. Trs ga bisa di screen shoot lg kaya mutasi/bkt bayar, nyusahin",1,positif,negatif,positif
"sangat lemot, respon lama, saat saya teransfer uang saya gagal di kirim tetapi terpotong, dan gak tau kabar nya sampai saat ini",1,negatif,negatif,negatif
baik,5,positif,positif,positif
tadi baru habis transfer ke rekening BSI TPI gak masuk ke rekeningnya... biasanya ad notif SMS ini gak ada sama sekali coba buka mbankingnya di suruh coba lagi nanti hedeuhhh,1,,negatif,negatif
"Masih banyak kekurangan min, kata² di kolom berita tidak bisa di copy, transfer keluar tidak muncul keterangan apapun di mutasi rekening.. tlg segera diperbaiki ya.. kk Programmer yg pintar pintar, tlg donk di tambah fitur COPY (SALIN) utk kolom berita transaksi.. perlu banget nih utk kemudahan laporan transaksi kami.. TerimaKasih byk jika diperhatikan..🙏🙏",1,negatif,negatif,negatif
"Maintenance di jam kerja? Pas habis gajian gak bisa transfer & bayar-bayar... Mohon bisa ditingkatkan kualitasnya, masih mending aplikasi sebelumnya...",1,,negatif,negatif
"asli sangatlah lambat apk ini, jijik aku aku sma apk ini,",1,negatif,negatif,negatif
sering gangguan,1,negatif,negatif,negatif
aplikasi tolol!!!,1,,negatif,negatif
gangguan Mulu parahh,1,negatif,negatif,negatif
"BSI makin kesini makin lag kenapa sih? padahal buat pembayaran, admin tolong diperbaiki bugnya coba",1,,negatif,negatif
baik sip,5,positif,positif,positif
setiap mau bayar BPJS pasti tulisannya sudah lunas. padahal di m-banking lain bisa,3,,negatif,negatif
selalu bermasalah di apk byond nya mau transaksi jadi susah mau masuk aja lelet kali,1,,negatif,negatif
"Sudah tahu tanggal 1 awal orang-orang gajian pas orang lagi butuh banyak transaksi, malah maintenance lah, update lah... apa ga bisa di hari lain, Kan tolol...",1,,negatif,negatif
kalo boleh..ada versi lite nya..biar hp low memory bisa access..trims..,5,,positif,positif
assalamualaikum. maaf cuma mau bilang kenapa ya banyak sekali potongan nya notifikasi juga berbayar.inikan bank syariah. sedangkan bank konvensional cuma 1 sekali potongannya,5,,positif,positif
"aplikasi yang baru ga ada fitur screenshot nya ini jadi kendala buat kami kasih tau ke orang yang transfer buat bukti apakah uang yang dia transfer sudah masuk apa belum. Selain itu, aplikasi ini sering lelet dan gangguan serta sering banget pemeliharaan. jujur lebih enak aplikasi yang sebelumnya",1,negatif,negatif,negatif
"udh paling bener pake bsi malah update byond"" ,aplikasi gk bener",1,,negatif,negatif
"apalah dikit"" eror, saya beli token listrik pas udah siap isi pin nya tiba tiba eror uang saya kepotong, kenapa syaa kasih bintang lima buat dilihat dan segera diperbaiki",5,,positif,positif
kenapa yah setiap mau make apk nya terkendala mulu yang masalah perbaikan lah,1,negatif,negatif,negatif
perbaikan teruus..dri awal downnload.pie iki,3,,negatif,negatif
kenapa sih aplikasi sering error,1,negatif,negatif,negatif
sering ada keterangan pemeliharaan sistem saat sedang dibutuhkan... hrs login berkali kali padahal transaksi eror..,1,,negatif,negatif
lemot sekali 🤧dan tdk bisa cek transaksi yg SDH terjadi 😔,1,negatif,negatif,negatif
